X;Y;nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj
2.46027300000135;49.0296862496878;;;;;;;;Non concerné;;;;;"95280";"[2.460273000001352,49.02968624968776]";"1";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;way/1095413551;2022-09-17
-1.0534758;43.7150215005398;SYDEC 40;;;Izivia;;;MObiVE;Non concerné;;;;;"40088";"[-1.0534758,43.715021500539756]";"4";Non concerné;FR*S40*PMB40*55;;true;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;"node/6150075743, Type de borne: rapide (30 minutes de charge)";2022-12-27
-1.1264651;46.1685197003156;;;;Freshmile;;;;Non concerné;;;;;"17300";"[-1.1264651,46.16851970031557]";"24";Non concerné;;;;;;;;true;;;;0.19+0.02/minute;Accès libre;;;Accessibilité inconnue;;;;;;node/9926175517;2022-08-13
1.2281869;45.1295176004554;;;;;;;;Non concerné;;;;;"24229";"[1.2281869,45.12951760045537]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8857087276;2021-06-22
1.2523438;48.4490570998287;ENERGIE Eure-et-Loir;;;ENERGIE Eure-et-Loir | FR*S28;;;ENERGIE Eure-et-Loir;Non concerné;;;;;"28116";"[1.2523438,48.44905709982873]";"1";Non concerné;FR*S28*P28116*1;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8240095559;2022-02-22
0.0827445;47.0102197001592;Sorégies;;;Sorégies;service-recharge@soregies.fr;"+33549447900";ALTERBASE86;Non concerné;;B056;;;"86137";"[0.08274449999999998,47.01021970015916]";"2";Non concerné;FR*S86*PSOREB056;;true;true;;;;true;;false;;;Accès libre;;24/7;Accessible mais non réservé PMR;;;;;;node/7255568441;2022-12-31
3.1164169;50.3463168993761;Communauté d'Agglomération Douaisis Agglo;;;Bouygues Énergies et Services;;;pass pass électrique;Non concerné;;;;;"59170";"[3.1164169,50.34631689937613]";"1";Non concerné;FR*H04*P59170*003;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7923645647;2021-06-15
-0.7082333;47.6152551000276;;;;Weldom;;;;Non concerné;;Weldom Grez-Neuville;;;"49155";"[-0.7082333,47.61525510002757]";"4";Non concerné;;;;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9920898085;2022-08-07
1.6194104;50.7787248992894;Communauté d'Agglomération du Boulonnais;;;Bouygues Énergies et Services;support@alizecharge.fr;"+33805021480";Pass pass électrique;Non concerné;;;;;"62893";"[1.6194103999999998,50.778724899289394]";"2";Non concerné;FR*H05*P62893001;;true;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10308922769;2023-06-10
5.0165941;45.6127315003982;SEDI;;;SEDI;;;E Born;Non concerné;;;;;"38519";"[5.016594099999999,45.61273150039825]";"2";Non concerné;FR*S38*P38519*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6052964094;2020-03-15
6.1477523;48.6559155997777;;;;;;;Hagar;Non concerné;;;;;"54547";"[6.1477523000000005,48.65591559977765]";;Non concerné;;;;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10917632186;2023-05-22
2.5640932;44.3620776005165;UDSMA;;;Maurel aveyron;;;;Non concerné;;;;;"12202";"[2.5640931999999994,44.3620776005165]";"2";Non concerné;;;true;true;;;;false;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/7803424748;2020-10-03
0.652429;46.6731531002259;Sorégies;;;Sorégies;;;ALTERBASE86;Non concerné;B004;B004;;;"86009";"[0.6524289999999999,46.673153100225946]";"2";Non concerné;FR*S86*PSORE*B004;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7125135614;2021-10-04
-0.2980868;49.228286399636;SDEC ENERGIE;;;MobiSDEC;;;MobiSDEC;Non concerné;;;;;"14076";"[-0.29808679999999993,49.228286399635984]";"2";Non concerné;FR*T14*P*ET223;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8221586129;2020-12-20
3.923443;49.244390199632;;;;Ionity;;;Ionity;Non concerné;;IONITY Gueux;;;"51657";"[3.923442999999999,49.24439019963202]";"4";Non concerné;;;;;true;;;;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7903035887;2023-01-23
1.2801154;43.5782450005414;;;;;;;;Non concerné;;;;;"31526";"[1.2801153999999997,43.57824500054143]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10287320409;2022-12-26
7.6913361;48.7243935997607;;;;Sodetrel Mobilité;;;Corri-dor;Non concerné;;Aire de Brumath-Ouest;;;"67067";"[7.691336099999999,48.724393599760674]";"1";Non concerné;FR*E04*P*OAZS*168*_*_*_;50kW;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5536292945;2020-04-09
4.1316906;43.5185311005418;Port de Camargue;;;Freshmile SAS;web@freshmile.com;"+33369246732";Freshmile;Non concerné;;;;;"30133";"[4.131690599999999,43.51853110054181]";"2";Non concerné;FR*FR1*PJDIEUSSXCH;;true;true;;;;true;;true;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10913988792;2023-05-20
-0.5737269;47.4824230000576;;;;Freshmile;;;;Non concerné;;;;;"49007";"[-0.5737268999999999,47.48242300005759]";"2";Non concerné;;;;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10133277503;2022-10-27
9.2758546;41.5994856004531;;;;;;;;Non concerné;;Driveco Charging Station;;;2A247;"[9.2758546,41.599485600453136]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9927814677;2022-08-02
-0.4387773;45.4526566004187;;;;;;;;Non concerné;;;;;"17197";"[-0.4387772999999999,45.45265660041873]";"1";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10223538518;2022-11-28
5.5754133;46.6683842002269;;;;Nissan;;;;Non concerné;;;;;"39411";"[5.575413299999999,46.66838420022685]";"1";Non concerné;;;;;;true;;false;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/6753698830;2021-09-07
6.1720659;49.114553699664;;;;;;;;Non concerné;;Urbis Park République;;;"57463";"[6.172065899999999,49.11455369966401]";"1";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/3583666226;2023-06-11
-1.4023076;46.5927429002411;SYDEV 85;;;Bouygues Énergies et Services;;;SyDEV;Non concerné;;;;;"85160";"[-1.4023076,46.5927429002411]";"2";Non concerné;FR*S85*P85160*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8833457311;2021-10-12
-1.2300945;46.7741151002065;SYDEV 85;;;Bouygues Énergies et Services;;;SyDEV;Non concerné;;;;;"85084";"[-1.2300945,46.774115100206494]";"2";Non concerné;FR*S85*P85084*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/3250911158;2020-12-08
0.706495;44.4087720005138;TE 47;;;Izivia;;;MObiVE;Non concerné;;;;;"47323";"[0.7064949999999999,44.40877200051383]";"2";Non concerné;FR*S47*PMB47*62;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8589482078;2022-07-15
5.0641103;47.3399171000891;;;;IKEA;;;;Non concerné;;;;;"21231";"[5.064110300000001,47.339917100089124]";"1";Non concerné;;;;true;;true;;false;;;;;Accès libre;;"Mo-Sa 10:00-20:00; Fr 10:00-21:00";Accessibilité inconnue;;;;;;node/5698587343;2021-08-09
4.5095981;45.4777421004156;;;;e-totem;;;Saint-Étienne Électro Mobilité (SEMOB);Non concerné;;SEMOB WALDECK ROUSSEAU;;;"42207";"[4.5095981,45.47774210041563]";"2";Non concerné;;;;;;;;true;;;;0.37 € / kWh;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9992658871;2022-09-16
6.016314;43.1427850005395;Centre commercial Grand Var;;;Bouygues Énergies et Services;;;Alizé Liberté;Non concerné;;LA VALETTE DU VAR - Rn 98;;;"83144";"[6.016314,43.14278500053952]";"8";Non concerné;FR*G05*P83144*001;;true;true;true;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7254949704;2022-08-11
3.0201687;42.7783816005298;;;;;;;;Non concerné;;;;;"66017";"[3.0201686999999997,42.77838160052978]";;Non concerné;;;;;;;;;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/10894983507;2023-05-13
3.9314257;46.0312612003376;;;;Eborn;;;;Non concerné;;;;;"42199";"[3.9314256999999997,46.03126120033763]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7823772928;2020-08-18
2.30757;48.8496913997296;TOTAL MARKETING FRANCE;;;TOTAL MARKETING FRANCE;;;Belib';Non concerné;;;;;"75056";"[2.30757,48.84969139972958]";"3";Non concerné;FR*V75*P9007*02;;true;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6383433038;2022-03-14
3.6369401;47.8063630999834;SDEY;;;SDEY;;;IRVE SDEY;Non concerné;;;;;"89438";"[3.6369401,47.806363099983415]";;Non concerné;FR*S89*P89438*A;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4556721319;2020-07-12
7.3688226;48.1291884999067;;;;"Tesla, Inc.";;;Tesla Supercharger;Non concerné;;Colmar Supercharger;;;"68146";"[7.3688226,48.129188499906704]";"12";Non concerné;;;;;;;;true;;;;"0,67 EUR/kWh";Accès libre;;;Accessibilité inconnue;;;;;;node/10050897400;2022-09-25
2.0328926;44.237038700523;SIEDA 12;;;Bouygues Énergies et Services;;;Révéo;Non concerné;;;;;"12105";"[2.0328926,44.237038700522994]";"2";Non concerné;FR*S12*P12105*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8204919796;2020-12-08
-1.0328626;44.1637322005264;;;;;;;;Non concerné;;;;;"40094";"[-1.0328626,44.163732200526354]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9399295933;2022-01-07
-0.5111673;46.2892791002953;;;;;;;;Non concerné;;;;;"79034";"[-0.5111673,46.28927910029534]";"1";Non concerné;;;;;true;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10697089059;2023-02-27
4.6695493;49.810147899496;;;;Clem;;;;Non concerné;;AM 018 - Damouzy - Grande Rue;;;"08230";"[4.6695493,49.810147899496016]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6127953501;2018-12-11
1.5934899;46.7158969002178;;;;Total Energies;;;;Non concerné;;Relais Mille Etangs;;;"36101";"[1.5934899,46.71589690021777]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10060062127;2022-09-29
2.6035177;48.916768799713;;;;;;;;Non concerné;;;;;"77139";"[2.6035177,48.91676879971297]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10170171452;2022-11-08
3.0510445;43.0142404005369;Syndicat Audois d'Énergies;;;Bouygues Énergies et Services;support@alizecharge.fr;"+33805021480";Reveo;Non concerné;;;;;"11266";"[3.0510445,43.0142404005369]";"2";Non concerné;FR*S11*P11266001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/10885700606;2023-05-14
0.4849763;46.7572215002098;Sorégies;;;Sorégies;;;ALTERBASE86;Non concerné;;B112;;;"86174";"[0.48497629999999997,46.75722150020978]";"2";Non concerné;FR*S86*PSORE*B112;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7291684913;2021-03-04
2.3436988;48.9605420997021;;;;;;;;Non concerné;;;;;"93079";"[2.3436988,48.960542099702096]";"2";Non concerné;;;;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10128386216;2022-10-26
-1.6907522;47.8570602999715;;;;;;;;Non concerné;;;;;"35012";"[-1.6907521999999997,47.857060299971536]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10136378434;2022-10-28
1.6260196;50.6880447993067;Communauté d'Agglomération du Boulonnais;;;Bouygues Énergies et Services;;;pass pass électrique;Non concerné;;Saint-Léonard - Miellot;;;"62755";"[1.6260196,50.68804479930671]";"2";Non concerné;FR*H05*P62755*001;;true;true;;;;true;;true;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4997522538;2022-03-13
0.7009435;47.47146430006;;;;EneRSIEIL;;;VIRTA;Non concerné;"FR*S37*E1373;FR*S37*E1374";"FR*S37*E1373;FR*S37*E1374";;;"37054";"[0.7009435,47.471464300060035]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5534141602;2021-08-04
7.0963983;48.6368750997824;;;;;;;;Non concerné;;Abreschviller;;;"57003";"[7.096398299999999,48.63687509978238]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7016608938;2019-11-28
2.9179383;42.8300596005316;SYDEEL66 66;;;Bouygues Énergies et Services;;;Reveo;Non concerné;FR*S66*P66190*001;FR*S66*P66190*001;;;"66190";"[2.9179382999999994,42.83005960053158]";"2";Non concerné;FR*S66*P66190*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/7040894135;2023-05-11
-1.476164;43.3425420005417;;;;Office de Tourisme Ainhoa;;+33 5 59 29 93 99;;Non concerné;;Bosch eBike Charger;;;"64527";"[-1.476164,43.34254200054175]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;true;;;;node/7301992590;2020-03-25
4.8504424;45.7545019003788;IZIVIA FMET 1;;;Izivia;sav@izivia.com;"+33972668001";GRAND LYON;Non concerné;"LY307B;MAT-008850";"LY307B;MAT-008850 - IZIVIA Grand Lyon | Lyon | Rue d'Arménie";;;"69123";"[4.8504423999999995,45.75450190037884]";"2";Non concerné;FR*GLY*PLYON3022;;true;true;;;;true;;false;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10838129122;2023-04-24
4.0376293;49.2677973996263;;;;;;;;Non concerné;;Borne de recharge;;;"51454";"[4.0376293,49.26779739962629]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7116228818;2020-09-11
6.4748342;45.917956200355;;;;Hotel du Lac des Confins;;;;Non concerné;;Bosch eBike Charger;;;"74080";"[6.4748342,45.91795620035502]";;Non concerné;;;;;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;true;;;;node/7756490629;2020-07-27
0.18378;46.7902400002033;Sorégies;;;Sorégies;;;ALTERBASE86;Non concerné;;;;;"86160";"[0.18378,46.79024000020333]";"2";Non concerné;FR*S86*PSORE*B115;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8262558206;2022-01-09
4.9604949;48.0576973999239;;;;"Tesla, Inc.";;;Tesla Supercharger;Non concerné;;Aire de Châteauvillain - Orges Supercharger;;;"52114";"[4.9604949,48.057697399923896]";"6";Non concerné;;;;;;;;true;;;;"0,67 EUR/kWh";Accès réservé;;24/7;Accessibilité inconnue;;;;;;node/5531522045;2022-09-24
2.8573184;42.6708193005255;SDEE des Pyrénées Orientales;;;Bouygues Énergies et Services;support@alizecharge.fr;"+33805021480";Reveo;Non concerné;;cahors emobility perpignan;;;"66136";"[2.8573183999999996,42.67081930052553]";"1";Non concerné;FR*S66*P66136001;;;true;true;true;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9655971017;2023-06-11
6.179007;49.4643484995784;;;;;;;;Non concerné;;;;;"57600";"[6.1790069999999995,49.46434849957837]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7878551286;2020-09-05
0.3666962;46.7012000002206;Ionity;;;Ionity;;;Ionity;Non concerné;;IONITY Poitiers Jaunay-Clan;;;"86115";"[0.36669619999999997,46.701200000220595]";"4";Non concerné;;;;;true;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10577285256;2023-01-23
3.3504141;47.8749158999673;SDEY;;;SDEY;;;IRVE SDEY;Non concerné;;;;;"89003";"[3.3504141,47.87491589996732]";;Non concerné;FR*S89*P89003*A;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5528671640;2020-03-01
6.4958823;48.5925533997933;;;;;;;;Non concerné;;;;;"54329";"[6.495882299999999,48.59255339979333]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8710450180;2021-05-07
3.9833114;43.6508130005407;;;;Ionity;;;Ionity;Non concerné;;Ionity Montpellier Saint-Aunès;;;"34240";"[3.9833114,43.65081300054067]";"4";Non concerné;;;;;true;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10555704070;2023-01-19
-1.4004611;43.3607987005418;SDEPA 64;;;Izivia;;;MObiVE;Non concerné;;;;;"64160";"[-1.4004610999999998,43.360798700541835]";"2";Non concerné;FR*S64*PMB64*45;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5028575641;2020-09-16
5.4760107;45.3851688004269;SEDI;;;SEDI;;;E Born;Non concerné;;;;;"38118";"[5.4760107,45.38516880042692]";"2";Non concerné;FR*S38*P38118*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5152483765;2021-12-17
0.6304045;47.1674333001263;;;;Sodetrel;;;;Non concerné;;;;;"37216";"[0.6304045,47.167433300126305]";"1";Non concerné;;;;;;;;;;;;;Accès libre;;24/7;Accessibilité inconnue;;false;;;;node/4772378414;2020-04-18
3.1951084;48.6163798997874;SDESM;;;Izivia;;;Ecocharge77;Non concerné;;Chenoise;;;"77109";"[3.1951083999999996,48.61637989978743]";"2";Non concerné;FR*S77*P77109A;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7299924348;2020-03-16
2.9562155;43.0329026005373;;;;;;;;Non concerné;;;;;"11379";"[2.9562155,43.03290260053733]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7834516385;2020-08-22
1.8188276;48.6454888997802;;;;;;;;Non concerné;;;;;"78517";"[1.8188276000000003,48.64548889978023]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6762071643;2022-05-04
2.0494706;48.8140735997384;SIGEIF;;;Izivia;;;;Non concerné;;8 Rue Pierre Curie (devant l'église);;;"78242";"[2.0494706,48.814073599738435]";"2";Non concerné;;"36";true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9815042169;2022-06-13
2.5528094;49.0716075996746;;;;Fastned;;;;Non concerné;;Fastned Aire de Vémars Est;;;"95641";"[2.5528094,49.07160759967461]";"16";Non concerné;;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10571447241;2023-01-20
4.9305935;45.7206304003836;;;;;;;;Non concerné;;;;;"69290";"[4.930593499999999,45.7206304003836]";"2;1";Non concerné;;;;true;;true;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/3847894218;2023-02-27
-1.8356723;46.6062724002386;SYDEV 85;;;Bouygues Énergies et Services;;;SyDEV;Non concerné;;;;;"85243";"[-1.8356723,46.60627240023858]";"2";Non concerné;FR*S85*P85243*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7923827926;2020-09-19
2.9745382;49.0068947996906;SDESM;;;Izivia;;;Ecocharge77;Non concerné;;Congis-sur-Thérouanne;;;"77126";"[2.9745382,49.00689479969063]";"2";Non concerné;FR*S77*P77126A;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7294465770;2020-03-14
5.9012938;47.234507200112;;;;"Tesla, Inc.";;;Tesla Supercharger;Non concerné;;Besançon Supercharger;;"1 bis rue Victor Considérant, Chemaudin et Vaux";"25147";"[5.9012937999999995,47.234507200112006]";"8";Non concerné;;;;;;;;true;;;;"0,67 EUR/kWh";Accès réservé;;24/7;Accessibilité inconnue;;;;;;node/5893310910;2022-09-25
2.3718002;48.8322215997339;;;;;;;;Non concerné;;;;;"75056";"[2.3718002,48.83222159973391]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;true;;;;node/10200622240;2022-11-18
3.2547648;45.4602757004178;SIEG 63;;;SPIE;;;Orios by SPIE;Non concerné;;;;;"63352";"[3.2547648,45.46027570041779]";"2";Non concerné;;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8572954369;2021-03-29
6.4708909;48.1868438998928;;;;Engie Solutions;;;LastMileSolutions;Non concerné;;Épinal - Palais des Sports;;;"88160";"[6.470890899999999,48.18684389989277]";"2";Non concerné;;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;2022-10-10;node/10240804822;2022-12-16
7.2795531;43.69935710054;;;;;;;;Non concerné;;;;;"06088";"[7.279553100000001,43.69935710054001]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/11017915616;2023-07-01
2.6652095;48.626318799785;SDESM;;;Izivia;;;Ecocharge77;Non concerné;;Limoges-Fourches;;;"77252";"[2.6652095,48.626318799784976]";"2";Non concerné;FR*S77*P77252A;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7299814987;2021-10-30
2.5237709;48.9057833997157;;;;;;;;Non concerné;;;;;"93046";"[2.5237709,48.90578339971568]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9916532671;2022-07-28
5.9118487;45.6898337003878;;;;;;;;Non concerné;;;;;"73008";"[5.9118487,45.689833700387844]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/4919560135;2018-05-13
7.7399996;48.5447595998051;;;;Auchan;;;;Non concerné;;;;;"67218";"[7.739999599999999,48.54475959980513]";;Non concerné;;;;;;;;true;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/9988416552;2022-08-30
0.4417355;42.7949680005304;SDE 65;;;Bouygues Énergies et Services;;;Révéo;Non concerné;;;;;"65199";"[0.44173549999999995,42.79496800053036]";"2";Non concerné;FR*S65*P65099*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9866164538;2022-11-28
1.9732571;46.6261444002348;;;;SDEI36;;;;Non concerné;;Parking Maison George Sand;;;"36143";"[1.9732571000000003,46.626144400234836]";"2";Non concerné;;;;true;true;;;true;;true;;3 €;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/8592873303;2021-04-04
1.8228121;50.347086099376;FDE80;;;Freshmile SAS;web@freshmile.com;"+33369246732";Freshmile;Non concerné;;Jardin;;;"80025";"[1.8228120999999997,50.34708609937597]";"2";Non concerné;FR*S80*PARGOULESVAL;;true;true;;;;true;;true;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5825029583;2023-04-05
6.6198413;45.8581617003639;;;;;;;;Non concerné;;;;;"74173";"[6.6198413,45.858161700363915]";;Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9182843534;2021-10-19
4.8911432;43.9560639005341;;;;EVlink;;;;Non concerné;;;;;"84141";"[4.8911432,43.956063900534076]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7007696305;2022-08-31
2.2426684;49.0197536996875;;;;Communauté d'Agglomération Val Parisis;;;;Non concerné;;;;;"95563";"[2.2426684,49.019753699687456]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6210129858;2019-01-15
4.7177969;49.7540351995092;;;;Clem;;;;Non concerné;;AM 108 - Charleville-Mezieres - Leon Bourgeois;;;"08105";"[4.7177969,49.754035199509175]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6128541989;2020-01-07
